pass,keyword,segmento,intencion,encaje,busquedas_mes,competencia,idx_comp,cpc_usd,puja_baja,puja_alta,var_anual_pct,pico_mes,variantes,otras_variantes,tags
en_world,"cargo ship costs",OTRO,INFORMACIONAL,EXCLUIR,2900,LOW,6,9439.39,493.82,6881.09,-32,3,1,"","url:orcashipsagents.com"
en_world,"tankers services",OTRO,COMERCIAL,REVISAR,2900,LOW,11,11927.01,2856.51,18520.11,-8,3,1,"","url:24marine.com"
en_world,"take surveys",FUERA,GENERICA,EXCLUIR,2900,LOW,17,10861.32,907.74,14911.46,-54,10,1,"","url:crossworldagency.com"
en_world,"maritime medical consultancy",CONSULT,INFORMACIONAL,EXCLUIR,2400,LOW,4,103.33,0.00,0.00,-12,10,1,"","consultoria"
en_world,"balboa panama port",INFO_CANAL,INFORMACIONAL,BLOG_CORE,2400,LOW,0,0.00,0.00,0.00,-9,3,1,"","info"
en_world,"balboa port",INFO_CANAL,INFORMACIONAL,BLOG_CORE,2400,LOW,0,0.00,0.00,0.00,-9,3,1,"","info"
en_world,"freight forwarders services",OTRO,COMERCIAL,EXCLUIR,2400,LOW,5,26511.72,4294.21,39497.54,143,7,1,"","url:adimarships.com url:gac.com url:lethagencies.com"
en_world,"shipping ship shipping",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,0.00,0.00,17,1,1,"","url:adimarships.com"
en_world,"ship shipping ship shipping",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,0.00,0.00,17,1,3,"ship shipping shipping ship | shipping ship shipping ships","url:adimarships.com"
en_world,"panama canal located",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,2400,LOW,0,108.82,34.96,3336.58,-35,1,1,"","url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_world,"ship for shipping ships",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,0.00,0.00,17,1,1,"","url:adimarships.com url:orcashipsagents.com"
en_world,"ship shipping ship shipping shipping ship",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,0.00,0.00,17,1,1,"","url:adimarships.com url:orcashipsagents.com"
en_world,"marine industry",OTRO,GENERICA,REVISAR,2400,LOW,7,14935.19,2125.39,25227.82,-26,3,1,"","url:panamashipservice.com"
en_world,"shipping market",OTRO,GENERICA,REVISAR,2400,LOW,7,13029.71,1395.12,16204.07,-22,5,1,"","url:panamashipservice.com"
en_world,"bunker pricing",BUNKER,GENERICA,SERVICIO,2400,LOW,3,4582.54,1160.53,6455.49,15,3,1,"","url:panamashipservice.com"
en_world,"ships navigation",OTRO,GENERICA,REVISAR,2400,LOW,7,3739.08,858.18,4523.83,0,3,1,"","url:panamashipservice.com"
en_world,"by sea shipping",OTRO,GENERICA,REVISAR,2400,MEDIUM,36,29815.94,2807.93,27495.07,-28,3,2,"shipping by sea","url:gac.com"
en_world,"marine fuels",BUNKER,GENERICA,SERVICIO,2400,LOW,5,12839.56,2353.50,16249.47,-9,3,1,"","url:gac.com"
en_world,"port operations",OTRO,GENERICA,REVISAR,2400,LOW,4,2478.58,1004.13,2666.95,-3,9,1,"","url:gac.com url:lethagencies.com"
en_world,"port management",OTRO,GENERICA,REVISAR,2400,LOW,4,2230.12,967.80,4577.46,4,9,1,"","url:gac.com"
en_world,"shipping line in sri lanka",OTRO,GENERICA,REVISAR,2400,LOW,2,2058.94,894.68,7909.54,14,1,1,"","url:gac.com"
en_world,"port service",OTRO,COMERCIAL,REVISAR,2400,LOW,12,12733.69,4217.45,15953.56,-23,9,1,"","url:lethagencies.com url:orcashipsagents.com"
en_world,"port companies",OTRO,GENERICA,REVISAR,2400,MEDIUM,47,6005.86,1094.97,5550.75,-13,7,1,"","url:lethagencies.com"
en_world,"port operators",OTRO,GENERICA,REVISAR,2400,LOW,4,2478.58,1004.13,2666.95,-3,9,1,"","url:lethagencies.com"
en_world,"egypt canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,2400,LOW,0,6686.51,0.00,0.00,25,3,1,"","url:lethagencies.com"
en_world,"port of ships",INFO_CANAL,INFORMACIONAL,BLOG_CORE,2400,LOW,1,15769.15,6653.04,42947.97,-9,3,1,"","url:orcashipsagents.com"
en_world,"name of vessel",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,2202.44,60072.58,-15,3,1,"","url:orcashipsagents.com"
en_world,"shipping ship shipping shipping ships",OTRO,GENERICA,REVISAR,2400,LOW,0,0.00,0.00,0.00,17,1,1,"","url:orcashipsagents.com"
en_world,"bulk tankers",OTRO,GENERICA,REVISAR,2400,LOW,32,62431.81,3289.52,20987.98,-7,3,1,"","url:24marine.com"
en_world,"business from home",OTRO,GENERICA,REVISAR,2400,LOW,27,7764.22,544.69,9880.73,-27,3,2,"home from business","url:crossworldagency.com"
en_world,"all ocean maritime agency",AGENCIA,COMERCIAL,SERVICIO,1900,LOW,2,1113.27,0.00,0.00,34,1,1,"","agencia"
en_world,"all ocean maritime agency inc",AGENCIA,COMERCIAL,SERVICIO,1900,LOW,2,1113.27,0.00,0.00,34,1,1,"","agencia"
en_world,"sharaf shipping agency ssa",AGENCIA,COMERCIAL,SERVICIO,1900,LOW,5,8176.23,1757.09,5926.99,3,1,1,"","agencia"
en_world,"ship to ship transfer",STS_OFFSHORE,GENERICA,SERVICIO,1900,LOW,2,30930.99,2997.21,25938.90,-5,3,1,"","offshore_sts"
en_world,"offshore supply boat",STS_OFFSHORE,GENERICA,SERVICIO,1900,LOW,9,31397.15,2757.79,13323.94,-15,3,2,"supply boat offshore","offshore_sts"
en_world,"port of balboa",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1900,LOW,2,0.00,0.00,0.00,-3,3,1,"","info"
en_world,"balboa port panama",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1900,LOW,2,0.00,0.00,0.00,-3,3,1,"","info"
en_world,"pedro miguel locks",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1900,LOW,2,0.00,0.00,0.00,6,1,1,"","info"
en_world,"shipping industry",OTRO,GENERICA,REVISAR,1900,LOW,4,8841.27,2513.26,21763.79,-34,3,2,"shipping industries","url:adimarships.com url:panamashipservice.com"
en_world,"ship to ship",STS_OFFSHORE,GENERICA,SERVICIO,1900,LOW,2,30930.99,2997.21,25938.90,-5,3,1,"","url:adimarships.com url:panamashipservice.com url:gac.com"
en_world,"panama canal facts",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1900,LOW,1,21947.67,703.96,14666.91,8,1,1,"","url:adimarships.com"
en_world,"ship vessel tracking",OTRO,GENERICA,EXCLUIR,1900,LOW,9,3021.29,400.86,3018.17,30,3,1,"","url:adimarships.com"
en_world,"us canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,1900,LOW,1,2481.73,1812.13,19737.11,-52,12,1,"","url:adimarships.com url:lethagencies.com"
en_world,"marine repairs",OTRO,GENERICA,REVISAR,1900,LOW,14,16016.97,5005.29,34675.25,-14,6,1,"","url:panamashipservice.com url:gac.com"
en_world,"vessel supply",OTRO,GENERICA,REVISAR,1900,LOW,3,11992.45,1224.12,7225.48,-19,3,2,"vessel supplies","url:gac.com"
en_world,"ship transportation",OTRO,GENERICA,REVISAR,1900,LOW,10,12515.63,1572.33,22226.40,-29,9,2,"transportation ships","url:panamashipservice.com"
en_world,"maritime services",CONSULT,COMERCIAL,SERVICIO,1900,LOW,7,10420.03,1521.76,10744.35,-11,2,1,"","url:gac.com url:24marine.com"
en_world,"shipping agency china",AGENCIA,COMERCIAL,SERVICIO,1900,MEDIUM,64,18659.94,2692.68,17030.33,-27,1,1,"","url:gac.com"
en_world,"shipping company in us",CONSULT,COMERCIAL,SERVICIO,1900,MEDIUM,51,16163.72,3558.50,17648.98,-50,3,2,"shipping companies in the us","url:gac.com"
en_world,"ship maritime",OTRO,INFORMACIONAL,REVISAR,1900,LOW,6,24652.58,2318.33,26594.37,0,3,1,"","url:gac.com"
en_world,"suez canal authority",INFO_CANAL,INFORMACIONAL,EXCLUIR,1900,LOW,0,0.00,0.00,0.00,7,7,1,"","url:lethagencies.com"
en_world,"shipping now",OTRO,GENERICA,REVISAR,1900,LOW,12,4948.29,713.79,17352.70,44,3,1,"","url:lethagencies.com"
en_world,"history suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,1900,LOW,2,681.60,66.29,3574.59,-11,3,1,"","url:lethagencies.com"
en_world,"maritime shipping",OTRO,INFORMACIONAL,REVISAR,1900,LOW,6,24836.29,2335.60,26792.54,0,3,2,"maritime and shipping","url:orcashipsagents.com"
en_world,"panama city port",OTRO,COMERCIAL,REVISAR,1900,LOW,3,2310.33,0.00,0.00,15,1,1,"","url:orcashipsagents.com"
en_world,"international cargo ships",OTRO,GENERICA,REVISAR,1900,MEDIUM,38,47933.28,4039.49,40047.90,-45,3,1,"","url:orcashipsagents.com"
en_world,"ships details",OTRO,GENERICA,REVISAR,1900,LOW,4,4390.88,402.73,4481.83,-9,1,1,"","url:orcashipsagents.com"
en_world,"mlc marine",OTRO,GENERICA,REVISAR,1900,LOW,3,6934.82,1079.25,6862.69,-20,3,1,"","url:24marine.com"
en_world,"sea marine",OTRO,GENERICA,REVISAR,1900,LOW,4,1648.64,822.75,6664.55,5,7,1,"","url:24marine.com"
en_world,"marketing services agencies",FUERA,COMERCIAL,EXCLUIR,1900,LOW,14,26883.79,2156.62,31849.10,-16,9,1,"","url:crossworldagency.com"
en_world,"grimaldi shipping company",CONSULT,COMERCIAL,SERVICIO,1600,LOW,7,22788.95,1763.64,17705.00,2,3,1,"","agencia"
en_world,"draft survey",SURVEY,GENERICA,SERVICIO,1600,LOW,2,2434.76,1064.24,3965.92,-16,1,1,"","survey url:panamashipservice.com url:24marine.com"
en_world,"chartering broker",CONSULT,COMERCIAL,SERVICIO,1600,LOW,13,15835.30,5186.46,131768.72,1,6,1,"","consultoria url:orcashipsagents.com"
en_world,"port of cristobal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1600,LOW,0,0.00,0.00,0.00,-27,3,1,"","info"
en_world,"colon panama cruise port",OTRO,COMERCIAL,EXCLUIR,1600,LOW,7,5343.29,858.75,11194.11,35,1,2,"cruise port in colon panama","info url:orcashipsagents.com"
en_world,"miraflores locks panama",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1600,LOW,21,4204.37,892.72,4402.81,404,9,1,"","info"
en_world,"cristobal panama port",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1600,LOW,0,0.00,0.00,0.00,-27,3,1,"","info"
en_world,"we shipping",OTRO,GENERICA,REVISAR,1600,LOW,14,15058.04,4018.88,31279.20,-5,1,1,"","url:adimarships.com url:panamashipservice.com url:gac.com"
en_world,"ship supply",OTRO,GENERICA,REVISAR,1600,MEDIUM,34,2992.80,1707.47,5378.48,-4,3,1,"","url:panamashipservice.com url:gac.com url:lethagencies.com"
en_world,"survey vessel",SURVEY,GENERICA,SERVICIO,1600,LOW,2,6739.72,4302.88,8608.98,18,2,1,"","url:panamashipservice.com"
en_world,"fleet management shipping company",CONSULT,COMERCIAL,SERVICIO,1600,LOW,10,5638.21,689.23,2897.81,-4,1,1,"","url:panamashipservice.com"
en_world,"ship owners",OTRO,GENERICA,REVISAR,1600,LOW,3,6713.88,1621.25,7313.10,-17,1,1,"","url:panamashipservice.com"
en_world,"ship shipping ship",OTRO,GENERICA,REVISAR,1600,LOW,1,618.88,1368.78,10777.09,-35,1,2,"ships shipping ships","url:gac.com url:orcashipsagents.com"
en_world,"all ports",OTRO,GENERICA,REVISAR,1600,LOW,5,3875.42,2864.36,9606.09,-12,9,1,"","url:gac.com"
en_world,"panama canal authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1600,LOW,0,41818.00,0.00,0.00,-50,2,1,"","url:lethagencies.com url:orcashipsagents.com"
en_world,"panama canal how does it work",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1600,LOW,1,3203.64,2059.02,4772.25,-30,1,1,"","url:lethagencies.com"
en_world,"inchcape company",CONQUEST,NAVEGACIONAL,CONQUEST,1600,LOW,1,0.00,814.58,6591.38,-23,7,1,"","url:lethagencies.com"
en_world,"shipping yards",OTRO,GENERICA,REVISAR,1600,LOW,1,2244.26,0.00,0.00,-3,1,1,"","url:lethagencies.com"
en_world,"colon cruise terminal",OTRO,COMERCIAL,EXCLUIR,1600,LOW,2,3920.53,0.00,0.00,56,1,1,"","url:orcashipsagents.com"
en_world,"canal de panama historia",INFO_CANAL,INFORMACIONAL,EXCLUIR,1600,LOW,1,46.51,8.01,315.62,-13,8,1,"","url:orcashipsagents.com"
en_world,"shipping ships",OTRO,GENERICA,REVISAR,1600,LOW,1,623.49,1378.98,10857.40,-35,1,1,"","url:orcashipsagents.com"
en_world,"type of cargo vessel",OTRO,GENERICA,REVISAR,1600,LOW,0,2774.48,718.59,2414.00,-18,1,1,"","url:orcashipsagents.com"
en_world,"kinds of cargo ships",OTRO,GENERICA,REVISAR,1600,LOW,0,2774.48,718.59,2414.00,-18,1,1,"","url:orcashipsagents.com"
en_world,"chartering services",CONSULT,COMERCIAL,SERVICIO,1600,LOW,22,36580.64,7078.50,42351.88,-33,3,1,"","url:orcashipsagents.com"
en_world,"professional marine",OTRO,GENERICA,REVISAR,1600,MEDIUM,53,6486.76,1373.14,11458.58,-3,6,1,"","url:24marine.com"
en_world,"bulk vessel",OTRO,GENERICA,REVISAR,1600,LOW,1,1521.80,2036.37,9505.63,-18,9,2,"vessel bulk","url:24marine.com"
en_world,"bulk cargo vessel",OTRO,GENERICA,REVISAR,1600,LOW,1,1521.80,2036.37,9505.63,-18,9,1,"","url:24marine.com"
en_world,"agency company",FUERA,COMERCIAL,EXCLUIR,1600,LOW,13,18556.90,2292.00,22521.55,-24,9,1,"","url:crossworldagency.com"
en_world,"marketing world",OTRO,GENERICA,EXCLUIR,1600,LOW,16,1508.28,668.43,8337.05,-3,10,1,"","url:crossworldagency.com"
en_world,"marketing corporations",OTRO,GENERICA,EXCLUIR,1600,LOW,8,8439.25,5124.94,43821.75,-30,9,1,"","url:crossworldagency.com"
en_world,"port agent",AGENCIA,COMERCIAL,SERVICIO,1300,LOW,3,2665.11,1127.03,14662.04,-31,3,1,"","agencia url:gac.com url:lethagencies.com url:orcashipsagents.com"
en_world,"crewing agencies",AGENCIA,GENERICA,SERVICIO,1300,LOW,12,1323.06,90.90,2575.82,-8,1,1,"","agencia"
en_world,"evergreen shipping agency corp",AGENCIA,COMERCIAL,SERVICIO,1300,LOW,5,29596.53,1555.10,21378.82,-1,3,1,"","agencia"
en_world,"cristobal panama",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1300,LOW,0,2249.01,0.00,0.00,-28,9,1,"","info"
en_world,"miraflores locks panama city",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1300,LOW,2,3125.06,984.31,3899.16,134,7,1,"","info"
en_world,"miraflores visitor center panama",OTRO,COMERCIAL,EXCLUIR,1300,LOW,2,3125.06,984.31,3899.16,134,7,1,"","info"
en_world,"miraflores visitor center panama canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,1300,LOW,3,3619.84,881.36,4067.17,200,7,1,"","info"
en_world,"gac panama",CONQUEST,NAVEGACIONAL,CONQUEST,1300,LOW,14,458.80,402.15,1940.57,17,3,1,"","conquest"
en_world,"best for shipping",OTRO,GENERICA,REVISAR,1300,LOW,9,25997.97,3469.71,26858.67,-6,1,1,"","url:adimarships.com url:panamashipservice.com"
en_world,"ship in transit",OTRO,GENERICA,REVISAR,1300,LOW,1,5060.09,1679.37,7703.79,-1,12,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com"
en_world,"vessel tank",OTRO,GENERICA,REVISAR,1300,LOW,19,10012.63,2037.97,10143.69,-14,3,1,"","url:panamashipservice.com"
en_world,"offshore services",STS_OFFSHORE,COMERCIAL,SERVICIO,1300,LOW,5,21309.47,1215.47,9822.05,-15,9,1,"","url:gac.com"
en_world,"ship world wide",OTRO,GENERICA,REVISAR,1300,LOW,27,10570.83,1374.59,10392.15,-21,3,1,"","url:gac.com"
en_world,"panama suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,1300,LOW,0,4667.08,0.00,0.00,-10,1,2,"panama and suez canal","url:lethagencies.com"
en_world,"panama canal suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,1300,LOW,0,4667.08,0.00,0.00,-10,1,2,"suez canal and panama canal","url:lethagencies.com"
en_world,"singapore ship",OTRO,GENERICA,REVISAR,1300,LOW,8,5437.99,1529.48,11219.21,-12,6,1,"","url:lethagencies.com"
en_world,"fuerte amador panama",OTRO,COMERCIAL,REVISAR,1300,LOW,9,3970.75,949.60,8177.50,8,1,1,"","url:orcashipsagents.com"
en_world,"sea vessel",OTRO,GENERICA,REVISAR,1300,LOW,4,4127.69,830.88,6107.24,-1,9,1,"","url:orcashipsagents.com"
en_world,"company maritime",OTRO,COMERCIAL,REVISAR,1300,LOW,13,6877.42,1387.78,8865.56,-32,6,1,"","url:orcashipsagents.com url:24marine.com"
en_world,"vessel operation",OTRO,GENERICA,REVISAR,1300,LOW,2,3925.37,1011.58,7656.75,43,7,1,"","url:orcashipsagents.com"
en_world,"cruise ship cargo",OTRO,GENERICA,EXCLUIR,1300,LOW,8,5592.17,2269.93,11615.10,-16,4,1,"","url:orcashipsagents.com"
en_world,"multi purpose ships",OTRO,GENERICA,REVISAR,1300,LOW,4,5697.34,1922.15,12631.51,-17,9,1,"","url:orcashipsagents.com"
en_world,"vessel search",OTRO,GENERICA,REVISAR,1300,LOW,3,3893.57,460.07,2756.93,7,7,1,"","url:24marine.com"
en_world,"marine profession",OTRO,GENERICA,REVISAR,1300,LOW,21,1280.25,223.30,3608.96,-8,7,1,"","url:24marine.com"
en_world,"business agency",FUERA,COMERCIAL,EXCLUIR,1300,LOW,17,23262.28,1558.50,36970.35,-38,9,1,"","url:crossworldagency.com"
en_world,"you agency",FUERA,COMERCIAL,EXCLUIR,1300,LOW,5,1312.70,919.03,10133.67,23,6,1,"","url:crossworldagency.com"
en_world,"agency maritime",AGENCIA,COMERCIAL,SERVICIO,1000,LOW,4,7595.43,994.92,6609.04,-31,1,2,"maritime agency","url:gac.com"
en_world,"manning agency near me",FUERA,COMERCIAL,EXCLUIR,1000,LOW,1,1722.24,714.50,2388.43,10,2,1,"","agencia"
en_world,"panama maritime authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,1000,LOW,0,2452.55,0.00,0.00,-7,4,1,"","info"
en_world,"miraflores locks panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1000,LOW,1,4082.80,934.27,4371.75,79,7,1,"","info"
en_world,"panama canal visitors center",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1000,LOW,30,4123.53,844.15,3609.91,3,1,1,"","info"
en_world,"panama canal important",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1000,LOW,1,0.00,0.00,0.00,-30,1,1,"","url:adimarships.com"
en_world,"marine shipping company",CONSULT,COMERCIAL,SERVICIO,1000,LOW,16,12333.47,1104.68,11495.88,-36,3,2,"shipping marine company","url:orcashipsagents.com"
en_world,"ship technologies",OTRO,GENERICA,REVISAR,1000,LOW,6,26863.91,2194.02,10526.46,-12,1,1,"","url:panamashipservice.com"
en_world,"ship business",OTRO,GENERICA,REVISAR,1000,LOW,19,37991.47,3096.40,34943.63,-31,1,1,"","url:gac.com"
en_world,"ship search",OTRO,GENERICA,REVISAR,1000,LOW,5,2734.44,738.27,4323.37,24,1,1,"","url:gac.com"
en_world,"europe ship",OTRO,GENERICA,REVISAR,1000,LOW,26,11829.95,2308.17,14254.19,-9,3,1,"","url:gac.com"
en_world,"logo gac",CONQUEST,NAVEGACIONAL,CONQUEST,1000,LOW,1,15229.07,745.33,9568.81,76,5,1,"","url:gac.com"
en_world,"logistics panama",OTRO,COMERCIAL,REVISAR,1000,LOW,20,377.61,62.32,1262.49,-17,3,1,"","url:gac.com"
en_world,"marine ship company",OTRO,COMERCIAL,REVISAR,1000,LOW,16,12242.24,1096.51,11410.85,-36,3,1,"","url:gac.com"
en_world,"shipping company singapore",CONSULT,COMERCIAL,SERVICIO,1000,MEDIUM,45,7534.19,2185.30,15791.46,-40,3,1,"","url:lethagencies.com"
en_world,"port suez",OTRO,GENERICA,EXCLUIR,1000,LOW,0,0.00,0.00,0.00,-6,1,1,"","url:lethagencies.com"
en_world,"suez canal vessel",INFO_CANAL,INFORMACIONAL,EXCLUIR,1000,LOW,0,4702.34,0.00,0.00,-8,3,1,"","url:lethagencies.com"
en_world,"panama canal opening",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1000,LOW,0,0.00,0.00,0.00,21,1,1,"","url:lethagencies.com url:orcashipsagents.com"
en_world,"ship docking",OTRO,GENERICA,REVISAR,1000,LOW,0,0.00,0.00,0.00,26,9,1,"","url:lethagencies.com"
en_world,"maritime agent",AGENCIA,COMERCIAL,SERVICIO,1000,LOW,4,7652.03,1002.33,6658.29,-31,1,1,"","url:orcashipsagents.com"
en_world,"master shipping",OTRO,GENERICA,REVISAR,1000,LOW,8,9885.74,1237.48,10927.90,-1,1,1,"","url:orcashipsagents.com"
en_world,"container cargo ship",OTRO,GENERICA,EXCLUIR,1000,LOW,10,2297.95,4044.65,12397.55,-23,9,1,"","url:orcashipsagents.com"
en_world,"significance of panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,1000,LOW,1,0.00,0.00,0.00,-30,1,1,"","url:orcashipsagents.com"
en_world,"name of ships",OTRO,GENERICA,REVISAR,1000,LOW,0,0.00,0.00,0.00,-34,3,1,"","url:orcashipsagents.com"
en_world,"global marine services",OTRO,COMERCIAL,REVISAR,1000,LOW,6,8779.95,950.10,6225.36,-2,3,1,"","url:24marine.com"
en_world,"maritime marine",OTRO,INFORMACIONAL,REVISAR,1000,LOW,6,10547.02,3043.32,20614.68,11,3,1,"","url:24marine.com"
en_world,"cargo marine",OTRO,GENERICA,REVISAR,1000,LOW,6,11043.25,2779.30,20107.64,-6,3,1,"","url:24marine.com"
en_world,"marine surveyor job",SURVEY,COMERCIAL,EXCLUIR,1000,LOW,4,1138.51,62.77,1862.22,-11,1,1,"","url:24marine.com"
en_world,"marketing learn",OTRO,GENERICA,EXCLUIR,1000,MEDIUM,54,21405.89,1868.45,22948.57,-33,3,1,"","url:crossworldagency.com"
en_world,"canal cross",INFO_CANAL,INFORMACIONAL,EXCLUIR,1000,LOW,13,3156.50,986.62,3251.15,2,3,1,"","url:crossworldagency.com"
en_world,"about us of a company",OTRO,COMERCIAL,REVISAR,1000,LOW,1,5425.53,1565.06,5921.75,10,2,2,"about us for a company","url:crossworldagency.com"
en_world,"industries in marketing",OTRO,GENERICA,EXCLUIR,1000,LOW,3,16399.04,2998.29,24907.82,-59,5,1,"","url:crossworldagency.com"
en_world,"cruise ship agents",AGENCIA,COMERCIAL,EXCLUIR,880,LOW,24,5823.55,433.40,5877.71,-19,1,1,"","agencia"
en_world,"zodiac shipping company",CONSULT,COMERCIAL,SERVICIO,880,LOW,2,4065.19,893.37,2882.24,110,2,1,"","agencia"
en_world,"seafarers shipping agency inc manning agency",AGENCIA,COMERCIAL,SERVICIO,880,LOW,2,0.00,0.00,0.00,54,3,1,"","agencia"
en_world,"qapla maritime consultancy services",CONSULT,COMERCIAL,SERVICIO,880,LOW,3,276.79,0.00,0.00,7,11,1,"","consultoria"
en_world,"panama canal expansion",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,1,21581.58,7856.70,21540.73,-58,2,1,"","info"
en_world,"balboa port terminal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,880,LOW,0,0.00,0.00,0.00,-19,10,1,"","info"
en_world,"colon container terminal panama",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,0,0.00,2558.77,94785.73,-14,3,1,"","info"
en_world,"colon port",OTRO,COMERCIAL,REVISAR,880,LOW,2,2477.59,1050.88,3876.64,-7,1,2,"port of colon","info"
en_world,"panama canal expansion project",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,1,21581.58,7856.70,21540.73,-58,2,1,"","info"
en_world,"panama canal upgrade",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,1,21581.58,7856.70,21540.73,-58,2,1,"","info url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_world,"panama canal fee",INFO_CANAL,INFORMACIONAL,BLOG_CORE,880,LOW,2,2021.85,535.69,1966.23,-87,2,3,"panama canal fees | fee for panama canal","url:orcashipsagents.com"
en_world,"panama canal price",INFO_CANAL,INFORMACIONAL,BLOG_CORE,880,LOW,2,2005.13,531.26,1949.97,-87,2,1,"","info_2"
en_world,"panama canal rates",INFO_CANAL,INFORMACIONAL,BLOG_CORE,880,LOW,2,2005.13,531.26,1949.97,-87,2,1,"","info_2"
en_world,"canal shipping",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,1,0.00,0.00,0.00,-12,3,1,"","url:adimarships.com url:panamashipservice.com url:gac.com url:lethagencies.com url:orcashipsagents.com"
en_world,"panama canal cost",INFO_CANAL,INFORMACIONAL,BLOG_CORE,880,LOW,2,2006.90,531.73,1951.68,-87,2,2,"panama canal costs","url:adimarships.com url:panamashipservice.com"
en_world,"panama canal pricing",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,880,LOW,2,2006.90,531.73,1951.68,-87,2,1,"","url:adimarships.com url:lethagencies.com url:orcashipsagents.com"
en_world,"marine services company",OTRO,COMERCIAL,REVISAR,880,LOW,16,39267.34,2315.23,37594.50,8,11,1,"","url:panamashipservice.com url:24marine.com"
en_world,"cargo survey",SURVEY,GENERICA,SERVICIO,880,LOW,15,11259.90,1345.87,14787.17,-14,1,1,"","url:panamashipservice.com"
en_world,"underwater ship",OTRO,INFORMACIONAL,REVISAR,880,LOW,0,5049.88,0.00,0.00,-12,3,1,"","url:panamashipservice.com"
en_world,"commercial vessels",OTRO,GENERICA,REVISAR,880,LOW,1,5349.72,678.11,5154.95,12,4,1,"","url:panamashipservice.com"
en_world,"all vessel",OTRO,GENERICA,REVISAR,880,LOW,10,1560.68,315.59,1781.97,15,4,1,"","url:panamashipservice.com url:gac.com url:24marine.com"
en_world,"ocean freight services",OTRO,COMERCIAL,REVISAR,880,LOW,4,15187.49,2134.70,24414.32,37,6,1,"","url:gac.com"
en_world,"vessel location",OTRO,GENERICA,REVISAR,880,LOW,8,1404.09,205.69,2138.20,-6,3,1,"","url:gac.com"
en_world,"united arab agency",FUERA,COMERCIAL,EXCLUIR,880,LOW,4,8430.57,3482.97,8438.36,-54,11,1,"","url:gac.com"
en_world,"ship from location",OTRO,GENERICA,REVISAR,880,LOW,8,1404.09,205.69,2138.20,-6,3,1,"","url:gac.com"
